Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Flame Red,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in flame red color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597077&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006063,EACH,$1.94,$2.23,$2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Canary Yellow,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in canary yellow color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597077&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006066,EACH,$1.94,$2.23,$2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Orange,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in orange color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597080&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006069,EACH,$1.94,$2.23,$2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Nile Green,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in nile green color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1753079&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006072,EACH,$1.94,$2.23,$2.59
Shaked Educational Games Get A Grip On Patterns Game with Gripboard and Design Cards,$35.99,Health & Beauty,Health Care,,,,,New,10000,Shaked Educational Games Get A Grip On Patterns Game is perfect for fine motor training with visual perceptual skills to permit therapy and assessment simultaneously. Game includes 1 plastic grip board and 12 grip board design cards that is matched with t,he 30 miniature safety clips.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597081&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,SPECIAL NEEDS,FINE MOTOR,MANIPULATIVES,,School Specialty,006073,EACH,$26.99,$31.04,$35.99
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Emerald Green,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in emerald green color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597082&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006075,EACH,$1.94,$2.23,$2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Azure Blue,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in azure blue color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1753080&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006078,EACH,$1.94,$2.23,$2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Rich Blue,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in rich blue color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597083&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006081,EACH,$1.94,$2.23,$2.59
Abilitations Integrations Tote Around Turtle Weights - 10 x 6 - 5lbs - Assorted Colors,$32.99,Health & Beauty,Health Care,,,,,New,10000,"Abilitations Integrations Tote Around Turtle measuring 10 in x 6 in is specifically made to provide input and stability, thus enabling a child to attend and focus. This turtle is best used under the supervision of an occupational therapist or teacher for ","20 min at a time or as recommended. Using weight to offer proprioceptive feedback is effective for &quot;grounding&quot; children with autism, sensory integration disorders and many other neurological challenges. Improvements have been noted in reducing r","ocking behaviors, maintaining 90 deg hip flexion, decreasing leg wrapping around the chair and decreasing the incidence of standing during fine motor activities.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1753081&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,SPECIAL NEEDS,BODY WORKS,WEIGHTS/RESISTANCE,,School Specialty,006083,EACH,$24.74,$28.45,$32.99
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Pink,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in pink color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597085&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006084,EACH,$1.94,$2.23,$2.59
Pacon Bordette Decorative Scalloped Border - 2 /4 inches x 50 feet - Black,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in black color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597086&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006087,EACH,$1.94,$2.23,$2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Violet,$2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Bordette Pacon Decorative Scalloped Border in violet color, comes with the colorful trims to add elegant finishing touch to bulletin boards and your other classroom projects. Border is sold in a roll size of 2-1/4 in x 50 ft.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597087&Rendition=Small,,,,,SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006090,EACH,$1.94,$2.23,$2.59
Spectra Deluxe Bleeding Art Tissue Assortment - 20 x 30 - 20 Sheets - 20 Standard Colors,$2.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,Spectra Deluxe Bleeding Art Tissue Paper Assortment contains tissues in 20 standard colors with a dimension of 20 in x 30 in and are rated outstanding by creative teachers and artists. Colors blend to create exciting artistic effects when moistened. This ,"assortment offers a wide range of rich, vibrant colors that are useful for many art projects. Tissue is sold as 20 per pack.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597104&Rendition=Small,,,,,SUPPLIES,PAPER,ART PAPER,TISSUE,,School Specialty,006177,PACK OF 20,$2.24,$2.58,$2.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - White,$67.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in white features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 36 in x 1000 ft is resilient to tears, punctures and does not crack when creased bu","t cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface to handl","e wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597110&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006240,EACH,$50.99,$58.64,$67.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Brown,$66.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in brown features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 36 in x 1000 ft is resilient to tears, punctures and does not crack when creased bu","t cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface to handl","e wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597111&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006243,EACH,$50.24,$57.78,$66.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Flame Red,$97.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in flame red features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 36 in x 1000 ft is resilient to tears, punctures and does not crack when crease","d but cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface to h","andle wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597112&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006246,EACH,$73.49,$84.51,$97.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Canary Yellow,$79.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in canary yellow features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 36 in x 1000 ft is resilient to tears, punctures and does not crack when cr","eased but cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface ","to handle wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597113&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006249,EACH,$59.99,$68.99,$79.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Orange,$87.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in orange features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 36 in x 1000 ft is resilient to tears, punctures and does not crack when creased b","ut cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface to hand","le wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597114&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006252,EACH,$65.99,$75.89,$87.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Emerald,$63.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in emerald green features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 36 in x 1000 ft is resilient to tears, punctures and does not crack when cr","eased but cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface ","to handle wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597115&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006255,EACH,$47.99,$55.19,$63.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Dark Blue,$69.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in dark blue features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 36 in x 1000 ft is resilient to tears, punctures and does not crack when crease","d but cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface to h","andle wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597116&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006258,EACH,$52.49,$60.36,$69.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Black,$67.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in black features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 36 in x 1000 ft is resilient to tears, punctures and does not crack when creased bu","t cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface to handl","e wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597118&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006261,EACH,$50.99,$58.64,$67.99
Spectra Duo Finish Art Kraft Roll - 48 inches x 200 feet - White,$23.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in white features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 48 in x 200 ft is resilient to tears, punctures and does not crack when creased but"," cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface to handle"," wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597109&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006264,EACH,$17.62,$20.26,$23.49
Spectra Duo Finish Art Kraft Roll - 48 inches x 200 feet - Brown,$26.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in brown features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 48 in x 200 ft is resilient to tears, punctures and does not crack when creased but"," cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface to handle"," wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597111&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006267,EACH,$19.87,$22.85,$26.49
Spectra Duo Finish Art Kraft Roll - 48 inches x 200 feet - Flame Red,$33.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in flame red features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 48 in x 200 ft is resilient to tears, punctures and does not crack when creased"," but cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface to ha","ndle wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597112&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006270,EACH,$25.49,$29.31,$33.99
SuccessDisk,$14.09,Sporting Goods,Exercise & Fitness,,,,,New,10000,Sportime Success Disk with a Dia of 12 in features a unique design that makes it the easiest to throw as well as the easiest and the safest to catch. It features an alternating lycra and mesh panel that does not trap air and slow its movement. Disk&#39;s ,"fill and feather-light construction acts like a giant shock absorber. Upon hitting a chest the Success Disk virtually stops and slowly/painlessly falls down, making it ideal for wheelchair play.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597121&Rendition=Small,,,,,SUPPLIES,PHYSICAL EDUCATION,LEADUP SKILLS,THROWING/CATCHING,,School Specialty,006272,EACH,$10.57,$12.16,$14.09
Spectra Duo Finish Art Kraft Roll - 48 inches x 200 feet - Canary Yellow,$32.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"Spectra ArtKraft Duo-Finish Art Paper Roll in canary yellow features two distinct surfaces to provide the choice of selecting the suitable one for the art activity. Roll measuring 48 in x 200 ft is resilient to tears, punctures and does not crack when cre","ased but cuts cleanly. Recyclable paper with a basis weight of 50 lb features a smooth side that is perfect for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Paper when turned over has a superior tooth surface t","o handle wet chalk, watercolor, tempera or acrylics with equal ease.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1597113&Rendition=Small,,,,,SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006273,EACH,$24.74,$28.45,$32.99
