Title,Price,Cat_ID,Sub-category,Sub-subcategory,Condition,Quantity,Description,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM
Crayola Series 1121 Watercolor Brushes - Size 12,2.79,19,,,New,10000,Best quality classroom watercolor brush. Natural camel hair blend for maximum paint load and better control. Round shaped head points are ideal for detail work. Black polished wood handle with aluminum ferrule.,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747537&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,CAMEL HAIR,,School Specialty,102021,EACH
Crayola Series 1121 Watercolor Brushes - Size 2,1.39,19,,,New,10000,Best quality classroom watercolor brush. Natural camel hair blend for maximum paint load and better control. Round shaped head points are ideal for detail work. Black polished wood handle with aluminum ferrule.,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747464&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,CAMEL HAIR,,School Specialty,102112,EACH
Crayola Series 1121 Watercolor Brushes - Size 8,2.19,19,,,New,10000,Best quality classroom watercolor brush. Natural camel hair blend for maximum paint load and better control. Round shaped head points are ideal for detail work. Black polished wood handle with aluminum ferrule.,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747517&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,CAMEL HAIR,,School Specialty,102115,EACH
Shaked Educational Games Get A Grip On Matrix - 49 Pieces,25.99,10,,,New,10000,"These best selling products combine fine motor training with visual perceptual skills to permit therapy and assessment simultaneously. Get A Grip On Matrix is ideal for teaching concentration, listening skills, grip and more. Features 1 plastic gripboard,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1085610&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,FINE MOTOR,MANIPULATIVES,,School Specialty,1267948,EACH
Abilitations Write Size Writing System - Set of 8,38.99,10,,,New,10000,"The Write Size Writing System is a systematic method for helping individuals with fine-motor, sensory, perceptual and visual challenges to improve writing size, legibility and spacing. Designed by an occupational therapist, the Write Size Writing System p",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1085432&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,EYE/HAND HELPERS,HANDWRITING,,School Specialty,1267955,EACH
Sportime Foam Exermats - 20 x 48 - Set of 6 - Multiple Colors,150.99,8,,,New,10000,"ExerMats not only provide outstanding comfort for exercises, but also provide visual directions for 10 exercises. Although ExerMats are only 1/2"" (13mm) thick, the NBR-foam insures that they never bottom out. These 20""W x 48""L (51cm x 122cm) mats roll up ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=770546&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,PHYSICAL EDUCATION MATS,PERSONAL EXERCISE,,School Specialty,1271402,SET OF 6
Abilitations Integrations ICanDRESSMyself Activity - 20 x 12 inches,42.99,10,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=491645&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=491602&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=768638&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,FINE MOTOR,MANIPULATIVES,,School Specialty,1271740,EACH
Aitoh Origami Paper - 5 7/8 inch Square - Pack of 100 - Assorted Colors,4.69,10,,,New,10000,"Sheets are colored on one side and can be used for a variety of paper crafts, including origami. Every sheet is a different color. 5 7/8"" squares. 100 color pack.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=920466&encrypt=.jpg,,,,,Art,PAPER,ART PAPER,ORIGAMI,,School Specialty,1271746,PACK OF 100
School Smart Plastic Water Pots - 4 3/4 x 3 1/2 - Set of 6 - Assorted Colors,15.19,19,,,New,10000,Wide-based extra sturdy plastic water pots. Stackable for easy storage. 4-3/4 diameter x 3-1/2 tall. Set of 6 assorted colors.,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758335&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,1272198,SET OF 6
School Smart Hardwood Clipboard - Letter Size,1.59,10,,,New,10000,"Sturdy, smooth hardboard. Finished on both sides with beveled edges for safety. Clip has bright nickel finish. Provides positive grip for pads, forms and sheets. Letter Size, 9"" x 12-1/2"".</p> <b> </b> <ul> <li>Beveled Edges For Safety</li> <li>Letter siz",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755674&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,CLIPBOARDS,,School Specialty,1272480,EACH
School Smart Clip Board - 9 x 15 1/2 inches,1.69,10,,,New,10000,"Natural brown hardboard, smooth on both sides. Nickel-plated clip holds work securely. Very versatile. Use them both indoors and outdoors. 1?8"" thick. 9"" x 15 1/2"".</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Versatile clipboard for outdoor sports ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755682&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,CLIPBOARDS,,School Specialty,1272481,EACH
AMACO Air Dry Clay - 25 pounds - Gray,17.99,19,,,New,10000,"Clay comes in sturdy box wrapped in plastic. Air dry in 4 to 7 days. 25 lbs.</p> <b> </b> <ul> <li>25 Lbs package</li> <li>Use for sculpture, hand modeling or potter's wheel</li> <li>Air dry finished pieces slowly and evenly on all sides.</li> <li>Air-dri",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=924841&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,CLAY,,School Specialty,1277022,EACH
School Smart Laminating Film 1 1/2 Mil Roll - 25 inch x 500 foot - 1 inch Core,31.99,10,,,New,10000,"Laminating film adds years of life to your visual materials. Use it for flashcards, charts, certificates, bulletin board materials and more. Laminating film prevents tearing and wrinkling, and the high gloss finish provides an excellent write-on/wipe-off ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=769989&encrypt=.jpg,,,,,Art,BUSINESS MACHINES,LAMINATING,ROLL FILM,,School Specialty,1277261,EACH
Sensation Products - VibraDerm Skin Massager Kit - Set of 2 Brushes,21.99,10,,,New,10000,The VibraDerm Skin massager combines brushing and vibration into one unique prduct. It gently stimulates the largest organ in the body the skin! Its vibrating bristles provide a soothing and relaxing sensory experience. An ideal tool for children craving ,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=783826&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,SENSORY SOLUTIONS,VIBROTACTILE,,School Specialty,1278742,SET OF 2
Crayola Dry Erase Fine Tip Markers - Pack of 4 - Assorted Colors,4.49,19,,,New,10000,Markers Crayola Fineline Bullet-tip For Activity. (Only Black shown.),No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748319&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1280962,PACK OF 4
Mikasa SS50-P Serious Soccer Ball - Size 5 - Purple with White and Blue,15.39,8,,,New,10000,"These high-quality Institutional Soccer Balls are built to last for years. Mikasa SS50 Purple #5, Synthetic Leather.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=769698&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,SOCCER,,School Specialty,1282629,EACH
"Motorola CLS 1 Watt 1 Channel UHF 2 Way Walkie Talkie Radio - Covers up to 200,000 Square feet",209.99,197,,,New,10000,"CLS walkie-talkies are small and lightweight and include busuiness settings for privacy. Covers 200,000 sq ft. Includes one walkie-talkie. Li-Ion rechargeable battery, desktop charger and plastic swivel holster. 4.1"" x 2.0"" x 1.1"", weight 5 oz. Motorola",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=796736&encrypt=.jpg,,,,,Physical Education,A/V TECHNOLOGY,COMMUNICATION,2 WAY RADIOS,,School Specialty,1283303,EACH
"Premium Manila Rope With No Knots - Polyboot End, 24' Length",137.99,8,,,New,10000,"This Premium Manila Rope With No Knots is made from Grade-A, 3-strand manila, is splinter free and absorbs maximum perspiration for a secure grip. This rope is great for older children and adults in its traditional format without any knots. It features a ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=773524&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,LEADUP SKILLS,CLIMBING,,School Specialty,1283643,EACH
"Premium Manila Rope With No Knots - Turk's Head End, 24' Length",155.99,8,,,New,10000,"This Premium Manila Rope With No Knots is made from Grade-A, 3-strand manila, is splinter free and absorbs maximum perspiration for a secure grip. This rope is great for older children and adults in its traditional format without any knots. It features a ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=773647&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,LEADUP SKILLS,CLIMBING,,School Specialty,1283658,EACH
Wilson Economy Match Point Badminton Racquet - 105 grams,12.49,8,,,New,10000,"Titanium two-piece construction built to be a best value for your program, yet still carry the Wilson Sporting Goods name. Classic head design, at 105 grams with medium flexibility on the shaft.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766675&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,BADMINTON,,School Specialty,1284405,EACH
Cramer Deluxe Scooter Board with Handles - 16 inch - Set of 6 - Assorted Colors,189.99,8,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=434420&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=434356&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766248&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,LEADUP SKILLS,SCOOTERS/SCOOTER ACTIVITIES,,School Specialty,1284901,SET OF 6
Abilitations Hourglass Shaped Fidget Finger Squash It! - Set of 6 - Multiple Colors,15.99,10,,,New,10000,"You love our Squash-Its, so we've brought you Finger Squash-Its. They are miniature sized Squash-Its, perfect for finger manipulation and fine motor dexterity work. Each set comes with 6 Finger Squash-Its in a visually enticing, different, 2-tone color. K",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=769637&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,FINE MOTOR,STRENGHTENERS/FIDGETS,,School Specialty,1285349,SET OF 6
Abilitations HuggieHips - Elastic Garment to Improve Postural Awareness,10.99,10,,,New,10000,"What a difference proprioception to the pelvic girdle makes. Improve postural awareness and security. Great input for core stability, crawl pattern, gait, weight shift, sensory modulation, and body awareness. Watch the transformation as HuggieHips are wor",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=783916&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,MOBILITY,GAIT TRAINING,,School Specialty,1285350,EACH
Strathmore 300 Series Smooth Bristol Pads - 9 x 12 inches - 100 pound - 20 Sheets,5.29,10,,,New,10000,"An affordable drawing surface, great for student work. The smooth surface is ideal for pen and ink, and the medium surface works well with pencil and other drawing and printing media.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766477&encrypt=.jpg,,,,,Art,PAPER,ART PADS/SKETCHBOOKS,DRAWING PAD,,School Specialty,1289297,EACH
Strathmore 400 Series Hard Bound Sketch Book - 14 x 11 inch - 192 Sheets,16.29,10,,,New,10000,"Handy hard bound sketch books for permanently recording your sketches and ideas. Each book contains 192 sheets of fine quality, 60-lb., acid-free Strathmore sketch paper.</p> <b> </b> <ul> <li>60-Lb (89Gsm)</li> <li>192 sheets</li> <li>Acid-free</li> <li>",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=765932&encrypt=.jpg,,,,,Art,PAPER,ART PADS/SKETCHBOOKS,DRAWING PAD,,School Specialty,1289299,EACH
Royal Brush Royal Classroom Value Packs - 24 Chubby Early Learning Brushes - Pack of 24,15.99,19,,,New,10000,Smaller units of the most popular brush styles for the classroom are ideal for smaller AP classes or where budgets are tight. Choose from six versatile packs according to the mediums you will use or order all six and cover most your classroom project need,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=773847&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,1289642,PACK OF 24
Royal Brush Classroom Value Pack - Plastic Palette Knives - Six Styles - Pack of 36,15.99,19,,,New,10000,Smaller units of the most popular brush styles for the classroom are ideal for smaller AP classes or where budgets are tight. Choose from six versatile packs according to the mediums you will use or order all six and cover most your classroom project need,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=773862&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,EFFECTS TOOLS,,School Specialty,1289644,PACK OF 36
School Specialty Mosaic Tile Raised Edge Metal Coaster Base - 4 x 4 inches - Silver,1.59,19,,,New,10000,"For inexpensive tile projects. Coasters with raised edges to accommodate tiles. Bases only.</p> <b> </b> <ul> <li>Sold Individually</li> <li>Single metal base for making durable 4"" coasters</li> <li>Great for learning mosaic basics while creating an attra",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=774410&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAFTS,MOSAICS,,School Specialty,1289931,EACH
Reeves Water Mixable Oil Colors - .34 oz Tubes - 24 Color Set - Assorted Colors,12.49,19,,,New,10000,"0.34-oz. (10ml) Tubes No solvent required with these water mixable oils that allow for safe and easy classroom use. Fine quality, non-toxic colors can be thinned and cleaned up with water - no special brush cleaner or solvents needed. These genuine oil co",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=774173&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,OIL PAINT,,School Specialty,1289936,SET OF 24
Crayola Anti-Roll Triangular Crayons - Set of 8 - Assorted Colors,2.29,19,,,New,10000,"Triangular crayons combine anti roll benefit with the grip needed for proper writing grip development. Non washable formula is appropriate for school age children. 8 assorted colors of triangular shaped crayons: Red, Orange, Yellow, Green, Blue, Violet, B",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766309&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAYONS,SPECIALTY CRAYONS,,School Specialty,1290464,SET OF 8
Crayola Anti-Roll Triangular Crayons - Set of 16 - Assorted Colors,3.69,19,,,New,10000,"Triangular crayons combine anti roll benefit with the grip needed for proper writing grip development. Non washable formula is appropriate for school age children. 8 assorted colors of triangular shaped crayons: Red, Orange, Yellow, Green, Blue, Violet, B",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750979&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAYONS,SPECIALTY CRAYONS,,School Specialty,1290465,SET OF 16
Aeromat Workout Mats 1/2 inch Thick - 20 x 48 inches - Charcoal,18.69,8,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=488894&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=488695&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1086227&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,PHYSICAL EDUCATION MATS,PERSONAL EXERCISE,,School Specialty,1290469,EACH
Crayola Color Stick No Wood Pencils - Set of 12 - Assorted Colors,7.49,19,,,New,10000,<p><b>All Color! No Wood!</b><br>  Crayola Color Sticks are pencils made up of solid color without any sharpening waste. Versatile pentagon shape for varied techniques. 12 ct. Also available in 24 ct. packs. AP Certified nontoxic. Packaged in re-usable cl,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=774580&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART PENCILS,COLORED PENCILS,,School Specialty,1290582,SET OF 12
Crayola Color Stick No Wood Pencils - Set of 24 - Assorted Colors,14.59,19,,,New,10000,<p><b>All Color! No Wood!</b><br>  Crayola Color Sticks are pencils made up of solid color without any sharpening waste. Versatile pentagon shape for varied techniques. 24 ct.   AP Certified nontoxic. Packaged in reusable clear trays.</p><p>Features:</p><,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751090&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART PENCILS,COLORED PENCILS,,School Specialty,1290583,SET OF 24
Abilitations Integrations BittyBottoms Bean Filled - 8 Inches Across,19.99,10,,,New,10000,"The Bitty Bottoms seat cushions measure a mere 8"" (20cm) across and are perfect for smaller bottoms. Each Bitty Bottom is molded to be a perfect fit and contains either small PVC balls or crunchy beans for a smooth or more sensory experience, respectively",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=779561&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,POSITIONING,SITTING,,School Specialty,1290867,EACH
